REFERENCE_DOCUMENT,PAYMENT_NUMBER,COSTCENTER,EFFECTIVE_DATE,AMOUNT,ACCOUNT_NUMBER,CURRISO,VAT,CREATED_DATE,PAYMENT_STATUS,PAYMENT_DIR,ZZNUM_TRANSACTION,ZZPAYMENT_TYPE_METHOD,ITEM_TEXT
1099526312847,24647-13509-3,18,2023-01-09,2.0,,CHF,7.7,2023-01-09,Processed,Credit,86117492399,Credit/Debit,1 Gipfel
1099526312848,24648-12829-3,16,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,1 Kaffee
1099526312849,24647-13510-3,18,2023-01-09,8.0,,CHF,7.7,2023-01-09,Processed,Credit,58963396200,Credit/Debit,"1 PET Flasche, 1 Milchkaffee"
1099526312850,24648-12830-3,16,2023-01-09,6.0,,CHF,7.7,2023-01-09,Processed,Credit,19466264100,Credit/Debit,"1 Tee, 1 Snack II"
1099526312851,24648-12831-3,16,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,14880689000,Credit/Debit,1 Kaffee
1099526312852,24648-12832-3,16,2023-01-09,6.0,,CHF,7.7,2023-01-09,Processed,Credit,65367492399,Credit/Debit,"1 Snack II, 1 PET Flasche"
1099526312853,24648-12833-3,16,2023-01-09,16.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,4 Kaffee
1099526312854,24648-12834-3,16,2023-01-09,2.5,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,1 Personal Getränke
1099526312872,30954-3224-3,15,2023-01-09,15.0,,CHF,7.7,2023-01-09,Processed,Credit,38481513120,Credit/Debit,1 Personal Combo
1099526312974,30954-3225-3,15,2023-01-09,16.0,,CHF,7.7,2023-01-09,Processed,Credit,34812619420,Credit/Debit,"1 Tagesteller ( Stammgäste ) "
1099526312978,30954-3226-3,15,2023-01-09,26.0,,CHF,7.7,2023-01-09,Processed,Credit,56387140000,Credit/Debit,1 Mittagscombo
1099526313565,24647-13511-3,18,2023-01-09,10.0,,CHF,7.7,2023-01-09,Processed,Credit,1614-227000000,Cashless Prepaid,1 Küche offen
1099526315407,30954-3227-3,15,2023-01-09,2.5,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,1 Personal Kaffee
1099526315452,30954-3228-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,1 Kaffee
1099526315511,30954-3229-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,37217592399,Credit/Debit,1 Kaffee
1099526315576,30954-3230-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,97429274620,Credit/Debit,1 PET Flasche
1099526316337,24648-12835-3,16,2023-01-09,60.0,,CHF,7.7,2023-01-09,Processed,Credit,77859810720,Credit/Debit,"3 PET Flasche, 3 Tagesteller ( Stammgäste ) "
1099526316555,30954-3231-4,15,2023-01-09,20.0,,CHF,7.7,2023-01-09,Processed,Credit,1510-126000000,Cashless Prepaid,"1 Mittagscombo, 2 Kaffee"
1099526316596,24648-12836-4,16,2023-01-09,15.0,,CHF,7.7,2023-01-09,Processed,Credit,1588-255000000,Cashless Prepaid,1 Mittagscombo
1099526316699,24648-12837-3,16,2023-01-09,6.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,"1 PET Flasche, 1 Snack II"
1099526316869,30954-3232-4,15,2023-01-09,35.0,,CHF,7.7,2023-01-09,Processed,Credit,1552-404000000,Cashless Prepaid,"2 Kaffee, 2 Mittagscombo"
1099526316902,24647-13512-3,18,2023-01-09,8.0,,CHF,7.7,2023-01-09,Processed,Credit,43460692399,Credit/Debit,2 Kaffee
1099526316925,24647-13513-3,18,2023-01-09,20.0,,CHF,7.7,2023-01-09,Processed,Credit,15836597100,Credit/Debit,"1 Tagesteller ( Stammgäste ) , 1 Espresso"
1099526316929,30954-3233-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,24262364100,Credit/Debit,1 PET Flasche
1099526316940,24647-13514-4,18,2023-01-09,2.5,,CHF,7.7,2023-01-09,Processed,Credit,1633-160000000,Cashless Prepaid,1 Kaffee
1099526316977,30954-3234-4,15,2023-01-09,4.5,,CHF,7.7,2023-01-09,Processed,Credit,1573-137000000,Cashless Prepaid,"1 Kaffee, 1 Snack II"
1099526317608,30954-3235-4,15,2023-01-09,2.5,,CHF,7.7,2023-01-09,Processed,Credit,1536-143000000,Cashless Prepaid,1 Kaffee
1099526317655,30954-3236-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,95502742100,Credit/Debit,1 0.25dl Red Bull
1099526317657,30954-3237-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,58702742100,Credit/Debit,1 0.25dl Red Bull
1099526317660,30954-3238-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,56587692399,Credit/Debit,1 PET Flasche
1099526317662,30954-3239-3,15,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,92548496200,Credit/Debit,1 PET Flasche
1099526317693,24647-13515-3,18,2023-01-09,4.0,,CHF,7.7,2023-01-09,Processed,Credit,27655194320,Credit/Debit,1 0.25dl Red Bull
1099526317696,24647-13516-3,18,2023-01-09,2.5,,CHF,7.7,2023-01-09,Processed,Credit,33103868000,Credit/Debit,1 Küche offen
1099526317699,24647-13517-3,18,2023-01-09,2.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,1 Gipfel
1099526317765,24648-12839-2,16,2023-01-09,73.5,,CHF,,2023-01-09,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526317770,30954-3240-3,15,2023-01-09,6.0,,CHF,7.7,2023-01-09,Processed,Credit,,Cash,"1 Kaffee, 1 Snack II"
1099526317847,24647-13518-2,18,2023-01-09,5.0,,CHF,,2023-01-09,Processed,Debit,,Cash,CASH_WITHDRAW Abschöpfen
1099526318182,30954-3241-2,15,2023-01-09,12.5,,CHF,,2023-01-09,Processed,Debit,,Cash,CASH_WITHDRAW Post/Bank
