"id";"parentLogId";"desc";"createDate";"updateStatusDate";"status"
"22206495";"22122537";"Update Beneficiaries List Initiator Job";"31.01.2024 01:34:38";"2024-01-31";"Success"
"22207804";"22127505";"Update Beneficiaries List Initiator Job";"31.01.2024 01:34:38";"2024-01-31";"Success"
"22207801";"22122536";"Update Beneficiaries List Initiator Job";"31.01.2024 01:34:38";"2024-01-31";"Success"
"22207805";"22207804";"Update Beneficiaries List Monitoring Job";"31.01.2024 01:34:38";"2024-01-31";"Success"
"22206496";"22206495";"Update Beneficiaries List Monitoring Job";"31.01.2024 01:34:39";"2024-01-31";"Success"
"22206497";"22206496";"Update Beneficiaries List Worker Job";"31.01.2024 01:34:40";"2024-01-31";"Success"
"22206498";"22206480";"Update Beneficiaries List Monitoring Job";"31.01.2024 01:34:50";"2024-01-31";"Success"
"22206499";"22206498";"Update Beneficiaries List Worker Job";"31.01.2024 01:34:50";"2024-01-31";"Success"
"22206500";"20815790";"External Partner Upload Initiator Job";"31.01.2024 01:35:00";"2024-01-31";"Success"
"22208667";"20815790";"External Partner Upload Initiator Job";"31.01.2024 01:40:00";"2024-01-31";"Success"
"22128569";;"Update Beneficiaries List Initiator Job";"31.01.2024 01:41:59";"2024-01-31";"Success"
"22122538";;"Update Beneficiaries List Initiator Job";"31.01.2024 01:44:15";"2024-01-31";"Success"
"22209419";"20815785";"Elastic Search Cache Remove";"31.01.2024 01:45:00";"2024-01-31";"Success"
"22206501";"20815790";"External Partner Upload Initiator Job";"31.01.2024 01:45:00";"2024-01-31";"Success"
"22208668";"20815790";"External Partner Upload Initiator Job";"31.01.2024 01:50:00";"2024-01-31";"Success"
"22207807";"20815790";"External Partner Upload Initiator Job";"31.01.2024 01:55:00";"2024-01-31";"Success"
"22207808";"20815784";"ES Incremental Coordinator Job";"31.01.2024 02:00:00";"2024-01-31";"Success"
"22207809";"22207808";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:00:00";"2024-01-31";"Success"
"22209420";"20815786";"Combined Evaluation Release - Initiator";"31.01.2024 02:00:00";"2024-01-31";"Success"
"22206502";"20815785";"Elastic Search Cache Remove";"31.01.2024 02:00:00";"2024-01-31";"Success"
"22208669";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:00:00";"2024-01-31";"Success"
"22207810";"22207808";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:00:30";"2024-01-31";"Success"
"22207811";"22207808";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:01:00";"2024-01-31";"Success"
"22207812";"22207808";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:01:31";"2024-01-31";"Success"
"22207813";"22207808";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:02:01";"2024-01-31";"Success"
"22207814";"22207808";"ES incremental delete";"31.01.2024 02:02:31";"2024-01-31";"Success"
"22207815";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:05:00";"2024-01-31";"Success"
"22207816";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:10:00";"2024-01-31";"Success"
"22208670";"22128569";"Update Beneficiaries List Initiator Job";"31.01.2024 02:11:59";"2024-01-31";"Success"
"22208671";"22208670";"Update Beneficiaries List Monitoring Job";"31.01.2024 02:11:59";"2024-01-31";"Success"
"22208672";"22208671";"Update Beneficiaries List Worker Job";"31.01.2024 02:11:59";"2024-01-31";"Success"
"22128570";;"Update Beneficiaries List Initiator Job";"31.01.2024 02:13:10";"2024-01-31";"Success"
"22209421";"22122538";"Update Beneficiaries List Initiator Job";"31.01.2024 02:14:15";"2024-01-31";"Success"
"22209422";"22209421";"Update Beneficiaries List Monitoring Job";"31.01.2024 02:14:15";"2024-01-31";"Success"
"22209423";"22209422";"Update Beneficiaries List Worker Job";"31.01.2024 02:14:15";"2024-01-31";"Success"
"22209424";"20815785";"Elastic Search Cache Remove";"31.01.2024 02:15:00";"2024-01-31";"Success"
"22208673";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:15:00";"2024-01-31";"Success"
"22122539";;"Update Beneficiaries List Initiator Job";"31.01.2024 02:16:39";"2024-01-31";"Success"
"22209425";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:20:00";"2024-01-31";"Success"
"22206503";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:25:00";"2024-01-31";"Success"
"22206504";"20815784";"ES Incremental Coordinator Job";"31.01.2024 02:30:00";"2024-01-31";"Success"
"22206505";"22206504";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:30:00";"2024-01-31";"Success"
"22208674";"20815786";"Combined Evaluation Release - Initiator";"31.01.2024 02:30:00";"2024-01-31";"Success"
"22207817";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:30:00";"2024-01-31";"Success"
"22209426";"20815785";"Elastic Search Cache Remove";"31.01.2024 02:30:00";"2024-01-31";"Success"
"22206506";"22206504";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:30:31";"2024-01-31";"Success"
"22206507";"22206504";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:31:01";"2024-01-31";"Success"
"22206508";"22206504";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:31:31";"2024-01-31";"Success"
"22206509";"22206504";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 02:32:01";"2024-01-31";"Success"
"22206510";"22206504";"ES incremental delete";"31.01.2024 02:32:31";"2024-01-31";"Success"
"22209427";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:35:00";"2024-01-31";"Success"
"22207818";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:40:00";"2024-01-31";"Success"
"22208677";"22208676";"Update Beneficiaries List Worker Job";"31.01.2024 02:43:10";"2024-01-31";"Success"
"22208676";"22208675";"Update Beneficiaries List Monitoring Job";"31.01.2024 02:43:10";"2024-01-31";"Success"
"22208675";"22128570";"Update Beneficiaries List Initiator Job";"31.01.2024 02:43:10";"2024-01-31";"Success"
"22208678";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:45:00";"2024-01-31";"Success"
"22209428";"20815785";"Elastic Search Cache Remove";"31.01.2024 02:45:00";"2024-01-31";"Success"
"22206511";"22122539";"Update Beneficiaries List Initiator Job";"31.01.2024 02:46:39";"2024-01-31";"Success"
"22206512";"22206511";"Update Beneficiaries List Monitoring Job";"31.01.2024 02:46:39";"2024-01-31";"Success"
"22206513";"22206512";"Update Beneficiaries List Worker Job";"31.01.2024 02:46:39";"2024-01-31";"Success"
"22129515";;"Update Beneficiaries List Initiator Job";"31.01.2024 02:49:50";"2024-01-31";"Failed"
"22206514";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:50:00";"2024-01-31";"Success"
"22207819";"20815790";"External Partner Upload Initiator Job";"31.01.2024 02:55:00";"2024-01-31";"Success"
"22207820";"20815785";"Elastic Search Cache Remove";"31.01.2024 03:00:00";"2024-01-31";"Success"
"22206515";"20815784";"ES Incremental Coordinator Job";"31.01.2024 03:00:00";"2024-01-31";"Success"
"22206516";"22206515";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 03:00:00";"2024-01-31";"Success"
"22209429";"20815786";"Combined Evaluation Release - Initiator";"31.01.2024 03:00:00";"2024-01-31";"Success"
"22208679";"20815790";"External Partner Upload Initiator Job";"31.01.2024 03:00:00";"2024-01-31";"Success"
"22206517";"22206515";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 03:00:30";"2024-01-31";"Success"
"22206518";"22206515";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 03:01:00";"2024-01-31";"Success"
"22206519";"22206515";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 03:01:30";"2024-01-31";"Success"
"22206520";"22206515";"Elastic Search Incremental Indexing Initiator Job";"31.01.2024 03:02:01";"2024-01-31";"Success"
"22206521";"22206515";"ES incremental delete";"31.01.2024 03:02:31";"2024-01-31";"Success"
"22206522";"20815790";"External Partner Upload Initiator Job";"31.01.2024 03:05:00";"2024-01-31";"Success"
"22206523";"20815790";"External Partner Upload Initiator Job";"31.01.2024 03:10:00";"2024-01-31";"Success"
"22208680";"20815785";"Elastic Search Cache Remove";"31.01.2024 03:15:00";"2024-01-31";"Success"
"22207821";"20815790";"External Partner Upload Initiator Job";"31.01.2024 03:15:00";"2024-01-31";"Success"
"22122540";;"Update Beneficiaries List Initiator Job";"31.01.2024 03:18:14";"2024-01-31";"Success"
"22206526";"22206525";"Update Beneficiaries List Worker Job";"31.01.2024 03:19:50";"2024-01-31";"Failed"
"22206525";"22206524";"Update Beneficiaries List Monitoring Job";"31.01.2024 03:19:50";"2024-01-31";"Failed"
"22206524";"22129515";"Update Beneficiaries List Initiator Job";"31.01.2024 03:19:50";"2024-01-31";"Failed"
